id,fecha,monto,tipo
944,2024-06-30,1598,debito
945,2024-09-10,2326,credito
946,2024-09-10,3554,debito
947,2024-01-15,1405,debito
948,2024-12-01,4054,credito
949,2024-09-10,3037,debito
950,2024-03-22,4057,credito
951,2024-09-10,3710,debito
952,2024-06-30,201,debito
953,2024-06-30,4352,debito
954,2024-03-22,4047,credito
955,2024-09-10,1317,debito
956,2024-03-22,4241,credito
957,2024-03-22,713,credito
958,2024-06-30,2378,debito
959,2024-12-01,3201,credito
960,2024-01-15,3860,credito
961,2024-09-10,821,credito
962,2024-01-15,4174,debito
963,2024-09-10,393,debito
964,2024-12-01,2595,debito
965,2024-09-10,2892,credito
966,2024-03-22,3822,credito
967,2024-12-01,3975,credito
968,2024-01-15,898,debito
969,2024-06-30,2491,credito
970,2024-01-15,1444,credito
971,2024-09-10,976,credito
972,2024-03-22,1089,credito
973,2024-03-22,2868,debito
974,2024-01-15,4923,debito
975,2024-09-10,3846,debito
976,2024-01-15,4444,debito
977,2024-09-10,4893,credito
978,2024-03-22,4839,debito
979,2024-03-22,948,credito
980,2024-12-01,2736,credito
981,2024-12-01,2133,credito
982,2024-06-30,2509,credito
983,2024-03-22,3481,credito
984,2024-12-01,2671,debito
985,2024-12-01,2480,credito
986,2024-03-22,1556,credito
987,2024-06-30,4706,credito
988,2024-09-10,4473,credito
989,2024-09-10,204,debito
990,2024-03-22,534,debito
991,2024-03-22,2447,credito
992,2024-01-15,2517,debito
993,2024-01-15,3038,credito
994,2024-12-01,1937,credito
995,2024-06-30,484,credito
996,2024-06-30,4623,debito
997,2024-06-30,1763,credito
998,2024-06-30,4920,debito
999,2024-03-22,2509,credito
1000,2024-01-15,1631,debito
1001,2024-01-15,3190,debito
1002,2024-12-01,2264,debito
1003,2024-06-30,146,credito
1004,2024-03-22,427,debito
1005,2024-12-01,516,credito
1006,2024-12-01,4606,credito
1007,2024-06-30,4404,debito
1008,2024-12-01,658,debito
1009,2024-12-01,3404,debito
1010,2024-03-22,2818,credito
1011,2024-03-22,4445,credito
1012,2024/01/04,1039,credito
1013,2024-12-01,2097,debito
1014,2024-06-30,3224,debito
1015,2024-12-01,2416,debito
1016,2024-06-30,4313,credito
1017,2024-06-30,1677,credito
1018,2024-01-15,1471,debito
1019,2024-03-22,1846,credito
1020,2024-03-22,4505,credito
1021,2024-01-15,1359,debito
1022,2024-06-30,410,debito
1023,2024-03-22,2163,debito
1024,2024-03-22,2218,credito
1025,2024-09-10,3647,credito
1026,2024-01-15,4481,debito
1027,2024-12-01,618,debito
1028,2024-01-15,3030,debito
1029,2024-06-30,808,credito
1030,2024-09-10,3224,credito
1031,2024-01-15,3982,debito
1032,2024-03-22,3303,credito
1033,2024-03-22,2541,credito
1034,2024-01-15,4634,debito
1035,2024-01-15,4791,credito
1036,2024-01-15,2596,debito
1037,2024-06-30,1834,credito
1038,2024-12-01,1266,debito
1039,2024-12-01,2170,debito
1040,2024-12-01,545,credito
1041,2024-01-15,2481,debito
1042,2024-03-22,4856,credito
1043,2024-06-30,1150,debito
1044,2024-12-01,671,debito
1045,2024-09-10,2789,credito
1046,2024-03-22,4733,credito
1047,2024-09-10,1481,debito
1048,2024-03-22,3672,credito
1049,2024-03-22,2816,credito
1050,2024-06-30,2602,credito
1051,2024-03-22,771,credito
1052,2024-03-22,4512,debito
1053,2024-01-15,717,debito
1054,2024-01-15,4866,credito
1055,2024-03-22,400,credito
1056,2024-12-01,3967,debito
1057,2024-03-22,4930,credito
1058,2024-12-01,4281,debito
1059,2024-12-01,186,debito
1060,2024-12-01,1458,debito
1061,2024-03-22,4739,debito
1062,2024-09-10,3039,debito
1063,2024-09-10,1998,debito
1064,2024-03-22,450,debito
1065,2024-06-30,3279,credito
1066,2024-01-15,426,credito
1067,2024-12-01,2340,credito
1068,2024-12-01,1524,credito
1069,2024-06-30,4914,debito
1070,2024-09-10,1925,credito
1071,2024-06-30,4088,credito
1072,2024-01-15,4211,debito
1073,2024-03-22,731,credito
1074,2024-03-22,1389,credito
1075,2024-01-15,1986,credito
1076,2024-01-15,4044,credito
1077,2024-12-01,1420,credito
1078,2024-01-15,1147,debito
1079,2024-12-01,421,debito
1080,2024-06-30,1574,credito
1081,2024-12-01,252,credito
1082,2024-03-22,3779,credito
1083,2024-03-22,1897,credito
1084,2024-12-01,1589,credito
1085,2024-06-30,3814,debito
1086,2024-09-10,1183,debito
1087,2024-12-01,4231,credito
1088,2024-12-01,888,debito
1089,2024-12-01,419,debito
1090,2024-03-22,4517,debito
1091,2024-09-10,4376,credito
1092,2024-01-15,4440,credito
1093,2024-09-10,3223,credito
1094,2024-12-01,900,credito
1095,2024-09-10,2004,debito
1096,2024-12-01,3447,credito
1097,2024-01-15,4834,debito
1098,2024-09-10,1782,credito
1099,2024-01-15,1367,credito
1100,2024-06-30,2240,credito
1101,2024-12-01,2357,credito
1102,2024-09-10,4622,credito
1103,2024-12-01,4645,credito
1104,2024-06-30,4832,credito
1105,2024-09-10,1231,debito
1106,2024-09-10,1425,debito
1107,2024-09-10,2872,debito
1108,2024-01-15,846,debito
1109,2024-12-01,3666,debito
1110,2024-03-22,3137,debito
1111,2024-09-10,3382,credito
1112,2024-12-01,570,debito
1113,2024-09-10,187,debito
1114,2024-12-01,2442,debito
1115,2024-12-01,4282,debito
1116,2024-01-15,3046,debito
1117,2024-03-22,811,credito
1118,2024-06-30,3337,credito
1119,2024-12-01,225,debito
1120,2024-12-01,2430,credito
1121,2024-06-30,1953,debito
1122,2024-09-10,4809,debito
1123,2024-09-10,4247,debito
1124,2024-12-01,2510,credito
1125,2024-12-01,2211,credito
1126,2024-09-10,4713,credito
1127,2024-06-30,3858,credito
1128,2024-01-15,4048,debito
1129,2024-09-10,1905,debito
1130,2024-09-10,2992,debito
1131,2024-06-30,2133,credito
1132,2024-06-30,722,debito
1133,2024-06-30,1890,credito
1134,2024-03-22,4187,debito
1135,2024-03-22,2274,debito
1136,2024-03-22,3016,debito
1137,2024-01-15,742,credito
1138,2024-12-01,446,credito
1139,2024-06-30,4133,credito
1140,2024-12-01,2395,credito
1141,2024-12-01,1150,debito
1142,2024-09-10,4018,debito
1143,2024-09-10,1531,credito
1144,2024-12-01,3868,credito
1145,2024-01-15,1826,credito
1146,2024-06-30,3062,credito
1147,2024-06-30,2042,credito
1148,2024-12-01,2910,credito
1149,2024-09-10,1824,credito
1150,2024-06-30,3090,credito
1151,2024-03-22,4780,debito
1152,2024-03-22,918,credito
1153,2024-12-01,3640,credito
1154,2024-03-22,3974,debito
1155,2024-09-10,1201,credito
1156,2024-06-30,2155,debito
1157,2024-03-22,591,debito
1158,2024-09-10,888,credito
1159,2024-06-30,3057,credito
1160,2024-06-30,2919,debito
1161,2024-06-30,1729,debito
1162,2024-06-30,3009,credito
1163,2024-09-10,3761,debito
1164,2024-06-30,3899,debito
1165,2024-06-30,3555,credito
1166,2024-01-15,748,debito
1167,2024-06-30,2695,credito
1168,2024-12-01,3339,credito
1169,2024-06-30,4908,credito
1170,2024-03-22,289,debito
1171,2024-06-30,755,debito
1172,2024-01-15,882,debito
1173,2024-09-10,4592,debito
1174,2024-09-10,4392,debito
1175,2024-12-01,1372,debito
1176,2024-09-10,2634,debito
1177,2024-06-30,3730,debito
1178,2024-03-22,334,debito
1179,2024-06-30,4000,credito
1180,2024-12-01,2331,credito
1181,2024-12-01,1550,credito
1182,2024-12-01,3663,credito
1183,2024-09-10,4520,debito
1184,2024-09-10,2622,credito
1185,2024-03-22,2586,debito
1186,2024-03-22,2917,credito
1187,2024-01-15,4129,credito
1188,2024-09-10,2499,debito
1189,2024-12-01,3160,debito
1190,2024-12-01,3680,credito
1191,2024-09-10,3199,debito
1192,2024-09-10,2062,credito
1193,2024-12-01,2302,credito
1194,2024-01-15,1594,debito
1195,2024-09-10,3809,credito
1196,2024-09-10,1638,credito
1197,2024-01-15,4482,debito
1198,2024-01-15,2411,credito
1199,2024-09-10,167,debito
1200,2024-01-15,4143,debito
1201,2024-06-30,4182,credito
1202,2024-01-15,2805,debito
1203,2024-03-22,559,credito
1204,2024-01-15,4549,credito
1205,2024-06-30,3225,debito
1206,2024-03-22,3252,credito
1207,2024-01-15,1731,credito
1208,2024-01-15,4369,debito
1209,2024-06-30,2746,debito
1210,2024-01-15,4602,debito
1211,2024-06-30,1727,credito
1212,2024-03-22,1025,debito
1213,2024-06-30,223,debito
1214,2024-12-01,1080,credito
1215,2024-01-15,444,credito
1216,2024-03-22,3142,debito
1217,2024-09-10,848,credito
1218,2024-01-15,589,credito
1219,2024-12-01,979,debito
1220,2024-06-30,4674,credito
1221,2024-09-10,1680,debito
1222,2024-06-30,1203,credito
1223,2024-09-10,3684,credito
1224,2024-09-10,1654,debito
1225,2024-06-30,3937,credito
1226,2024-12-01,4642,debito
1227,2024-03-22,3781,credito
1228,2024-12-01,3107,credito
1229,2024-12-01,3205,debito
1230,2024-12-01,3082,debito
1231,2024-01-15,4515,credito
1232,2024-09-10,4617,debito
1233,2024-06-30,3457,credito
1234,2024-12-01,646,debito
1235,2024-03-22,1563,debito
1236,2024-09-10,1669,debito
1237,2024-09-10,4113,credito
1238,2024-03-22,680,debito
1239,2024-03-22,4125,debito
1240,2024-01-15,3056,credito
1241,2024-01-15,2277,debito
1242,2024-06-30,738,debito
1243,2024-01-15,929,debito
1244,2024-03-22,1682,debito
1245,2024-03-22,4674,credito
1246,2024-12-01,3032,credito
1247,2024-09-10,952,debito
1248,2024-12-01,3389,credito
1249,2024-12-01,3729,credito
1250,2024-12-01,2759,credito
1251,2024-09-10,2749,debito
1252,2024-03-22,3172,credito
1253,2024-09-10,3765,credito
1254,2024-01-15,2430,debito
1255,2024-06-30,153,credito
1256,2024-03-22,0,debito
1257,2024-06-30,4635,debito
1258,2024-09-10,3013,debito
1259,2024-06-30,4869,debito
1260,2024-06-30,852,credito
1261,2024-03-22,732,credito
1262,2024-03-22,4099,debito
1263,2024-06-30,406,credito
1264,2024-01-15,2839,credito
1265,2024-09-10,3512,debito
1266,2024-03-22,193,credito
1267,2024-12-01,437,credito
1268,2024-03-22,2777,debito
1269,2024-09-10,3750,debito
1270,2024-06-30,3330,debito
1271,2024-01-15,3998,debito
1272,2024-06-30,796,credito
1273,2024-03-22,1204,credito
1274,2024-09-10,3338,debito
1275,2024-12-01,2117,debito
1276,2024-09-10,2749,debito
1277,2024-09-10,3569,credito
1278,2024-06-30,2922,debito
1279,2024-03-22,2964,credito
1280,2024-09-10,467,debito
1281,2024-06-30,1377,debito
1282,2024-01-15,2091,debito
1283,2024-06-30,212,credito
1284,2024-01-15,2599,credito
1285,2024-06-30,1812,debito
1286,2024-12-01,2218,credito
1287,2024-03-22,250,credito
1288,2024-12-01,456,credito
1289,2024-06-30,1744,credito
1290,2024-01-15,645,credito
1291,2024-06-30,983,debito
1292,2024-09-10,1993,credito
1293,2024-01-15,2684,credito
1294,2024-12-01,821,debito
1295,2024-09-10,4693,debito
1296,2024-12-01,2597,credito
1297,2024-03-22,250,credito
1298,2024-06-30,2576,debito
1299,17/06/2024,607,credito
1300,2024-01-15,4646,credito
1301,2024-06-30,3318,debito
1302,2024-09-10,4365,debito
1303,2024-12-01,1351,credito
1304,2024-12-01,2797,credito
1305,2024-03-22,1235,debito
1306,2024-06-30,4391,debito
1307,2024-03-22,4727,debito
1308,2024-12-01,4466,debito
1309,2024-03-22,341,credito
1310,2024-09-10,3468,credito
1311,2024-06-30,1344,debito
1312,2024-03-22,314,credito
1313,2024-12-01,1991,debito
1314,2024-01-15,3043,debito
1315,2024-09-10,1198,credito
1316,2024-06-30,1607,credito
1317,2024-03-22,1441,debito
1318,2024-09-10,222,credito
1319,2024-03-22,1761,debito
1320,2024-09-10,4113,credito
1321,2024-03-22,3602,credito
1322,2024-12-01,3216,credito
1323,2024-12-01,4964,debito
1324,2024-09-10,3842,debito
1325,2024-03-22,4349,credito
1326,2024-01-15,,credito
1327,2024-01-15,1655,credito
1328,2024-06-30,2442,credito
1329,2024-06-30,546,debito
1330,2024-09-10,840,debito
1331,2024-12-01,4576,debito
1332,2024-06-30,3793,debito
1333,2024-12-01,1754,credito
1334,2024-06-30,1443,debito
1335,2024-09-10,3073,debito
1336,2024-09-10,4291,debito
1337,2024-09-10,459,debito
1338,2024-12-01,1329,debito
1339,2024-03-22,520,credito
1340,2024-09-10,2465,debito
1341,2024-03-22,1761,debito
1342,2024-06-30,200,credito
1343,2024-09-10,4552,debito
1344,2024-09-10,2048,debito
1345,2024-09-10,3817,credito
1346,2024-12-01,153,debito
1347,2024-06-30,4667,debito
1348,2024-03-22,551,credito
1349,2024-01-15,4835,credito
1350,2024-01-15,501,debito
1351,2024-03-22,1421,credito
1352,2024-12-01,4788,debito
1353,2024-12-01,3050,debito
1354,2024-06-30,2744,credito
1355,2024-01-15,3600,debito
1356,2024-03-22,1099,credito
1357,2024-09-10,4397,debito
1358,2024-12-01,576,debito
1359,2024-12-01,818,credito
1360,2024-12-01,2452,credito
1361,2024-06-30,2227,credito
1362,2024-12-01,4709,credito
1363,2024-09-10,4134,debito
1364,2024-03-22,2479,debito
1365,2024-01-15,3908,debito
1366,2024-03-22,3496,credito
1367,2024-06-30,4690,debito
1368,2024-03-22,2407,credito
1369,2024-06-30,2559,credito
1370,2024-01-15,2830,credito
1371,2024-12-01,338,debito
1372,2024-06-30,4024,credito
1373,2024-03-22,4044,debito
1374,2024-12-01,2845,credito
1375,2024-09-10,558,credito
1376,2024-06-30,4648,debito
1377,2024-06-30,2996,debito
1378,2024-06-30,355,credito
1379,2024-12-01,-200,credito
1380,2024-01-15,2625,credito
1381,2024-06-30,3490,debito
1382,2024-03-22,3144,credito
1383,2024-06-30,1870,credito
1384,2024-06-30,406,debito
1385,2024-09-10,4245,debito
1386,2024-12-01,1362,debito
1387,2024-09-10,4389,credito
1388,2024-03-22,904,debito
1389,2024-01-15,3863,credito
1390,2024-12-01,1048,debito
1391,2024-01-15,4968,debito
1392,2024-01-15,944,credito
1393,2024-06-30,1819,credito
1394,2024-06-30,2366,credito
1395,2024-01-15,2333,debito
1396,2024-01-15,224,debito
1397,2024-06-30,4600,credito
1398,2024-06-30,4802,debito
1399,2024-06-30,2874,credito
1400,2024-01-15,3956,debito
1401,2024-01-15,805,credito
1402,2024-12-01,4955,credito
1403,2024-06-30,2822,debito
1404,2024-12-01,743,credito
1405,2024-01-15,3936,debito
1406,2024-09-10,3954,debito
1407,2024-03-22,2213,credito
1408,2024-06-30,2760,credito
1409,2024-01-15,3993,debito
1410,2024-09-10,1499,credito
1411,2024-12-01,4807,debito
1412,2024-09-10,976,credito
1413,2024-01-15,2574,credito
1414,2024-09-10,2054,debito
1415,2024-09-10,3244,debito
1416,2024-12-01,3631,credito
1417,2024-06-30,4560,debito
1418,2024-01-15,4803,credito
1419,2024-12-01,3892,credito
1420,2024-09-10,1543,credito
1421,2024-01-15,5000,debito
1422,2024-12-01,3204,credito
1423,2024-01-15,841,debito
1424,2024-12-01,101,debito
1425,2024-09-10,4452,credito
1426,2024-12-01,3763,debito
1427,2024-06-30,2555,credito
1428,2024-09-10,2920,debito
1429,2024-12-01,4281,credito
1430,2024-06-30,611,credito
1431,2024-01-15,106,credito
1432,2024-06-30,355,debito
1433,2024-12-01,3329,credito
1434,2024-09-10,3225,credito
1435,2024-03-22,3990,debito
1436,2024-09-10,3051,credito
1437,2024-03-22,1200,debito
1438,2024-01-15,1279,credito
1439,2024-03-22,793,debito
1440,2024-09-10,3835,credito
1441,2024-09-10,4273,credito
1442,2024-09-10,3251,credito
1443,2024-09-10,160,credito
1444,2024-03-22,4210,credito
1445,2024-12-01,4821,credito
1446,2024-01-15,4754,credito
1447,2024-01-15,4853,credito
1448,2024-01-15,1263,credito
1449,2024-01-15,4387,debito
1450,2024-01-15,4517,credito
1451,2024-06-30,4482,debito
1452,2024-12-01,3943,credito
1453,2024-06-30,2469,debito
1454,2024-12-01,2590,credito
1455,2024-09-10,4836,debito
1456,2024-06-30,323,credito
1457,2024-03-22,4241,debito
1458,2024-06-30,2164,debito
1459,2024-06-30,2204,debito
1460,2024-12-01,1530,debito
1461,2024-06-30,1536,credito
1462,2024-03-22,4072,debito
1463,2024-01-15,2908,debito
1464,2024-12-01,1362,credito
1465,2024-09-10,3238,debito
1466,2024-03-22,1827,credito
1467,2024-06-30,1050,debito
1468,2024-09-10,4001,credito
1469,2024-12-01,2014,credito
1470,2024-09-10,3987,credito
1471,2024-09-10,197,credito
1472,2024-09-10,3229,credito
1473,2024-01-15,897,credito
1474,2024-09-10,2333,credito
1475,2024-01-15,2191,credito
1476,2024-03-22,4922,debito
1477,2024-03-22,2666,debito
1478,2024-01-15,197,credito
1479,2024-01-15,3753,credito
1480,2024-06-30,2163,debito
1481,2024-12-01,853,debito
1482,2024-03-22,1097,debito
1483,2024-12-01,1164,credito
1484,2024-12-01,1613,debito
1485,2024-06-30,2513,credito
1486,2024-01-15,3814,credito
1487,2024-06-30,2208,debito
1488,2024-06-30,611,credito
1489,2024-01-15,2215,credito
1490,2024-01-15,4128,debito
1491,2024-03-22,4130,debito
1492,2024-09-10,1889,debito
1493,2024-06-30,946,debito
1494,2024-12-01,2152,credito
1495,2024-09-10,1319,debito
1496,2024-09-10,2282,debito
1497,2024-09-10,4807,debito
1498,2024-09-10,4016,credito
1499,2024-01-15,4524,debito
1500,2024-09-10,1092,credito
1501,2024-06-30,3381,debito
1502,2024-01-15,3092,credito
1503,2024-09-10,2475,debito
1504,2024-01-15,3247,debito
1505,2024-09-10,974,credito
1506,2024-09-10,1652,debito
1507,2024-01-15,4957,debito
1508,2024-01-15,4528,credito
1509,2024-09-10,234,debito
1510,2024-06-30,450,credito
1511,2024-12-01,3854,debito
1512,2024-03-22,690,debito
1513,2024-09-10,256,credito
1514,2024-12-01,475,debito
1515,2024-03-22,217,debito
1516,2024-06-30,897,credito
1517,2024-12-01,623,debito
1518,2024-12-01,1906,debito
1519,2024-09-10,2863,credito
1520,2024-12-01,4571,debito
1521,2024-03-22,473,debito
1522,2024-01-15,2343,debito
1523,2024-03-22,3130,debito
1524,2024-12-01,433,debito
1525,2024-12-01,3181,debito
1526,2024-09-10,761,debito
1527,2024-01-15,4963,credito
1528,2024-09-10,1139,debito
1529,2024-06-30,4385,credito
1530,2024-03-22,408,debito
1531,2024-12-01,821,credito
1532,2024-01-15,4668,debito
1533,2024-12-01,883,credito
1534,2024-12-01,4257,debito
1535,2024-03-22,2364,debito
1536,2024-03-22,3986,credito
1537,2024-01-15,542,credito
1538,2024-09-10,2159,credito
1539,2024-09-10,454,debito
1540,2024-12-01,1540,debito
1541,2024-09-10,4318,debito
1542,2024-03-22,3743,credito
1543,2024-06-30,1984,debito
1544,2024-01-15,2042,credito
1545,2024-09-10,1907,debito
1546,2024-09-10,545,credito
1547,2024-12-01,3827,debito
1548,2024-03-22,3849,debito
1549,2024-06-30,1756,credito
1550,2024-12-01,588,credito
1551,2024-09-10,3856,credito
1552,2024-06-30,1901,credito
1553,2024-12-01,1492,debito
1554,2024-12-01,4107,debito
1555,2024-09-10,2386,debito
1556,2024-03-22,2130,credito
1557,2024-03-22,4947,debito
1558,2024-01-15,3522,debito
1559,2024-09-10,4230,debito
1560,2024-09-10,4026,debito
1561,2024-03-22,780,debito
1562,2024-09-10,1885,debito
1563,2024-03-22,843,debito
1564,2024-06-30,1425,credito
1565,2024-12-01,299,credito
1566,2024-03-22,3420,debito
1567,2024-06-30,3903,debito
1568,2024-01-15,3252,credito
1569,2024-06-30,3588,credito
1570,2024-12-01,4543,debito
1571,2024-01-15,2850,debito
1572,2024-06-30,522,debito
1573,2024-09-10,434,credito
1574,2024-12-01,648,debito
1575,2024-06-30,2054,debito
1576,2024-12-01,1818,debito
1577,2024-06-30,4225,credito
1578,2024-01-15,3154,credito
1579,2024-12-01,4414,debito
1580,2024-12-01,4465,credito
1581,2024-06-30,637,debito
1582,2024-09-10,815,debito
1583,2024-03-22,2462,debito
1584,2024-06-30,1017,debito
1585,2024-03-22,4365,debito
1586,2024-12-01,1181,credito
1587,2024-09-10,275,credito
1588,2024-01-15,2003,credito
1589,2024-06-30,2773,credito
1590,2024-12-01,4593,credito
1591,2024-12-01,1180,credito
1592,2024-06-30,1957,credito
1593,2024-06-30,487,debito
1594,2024-09-10,1462,debito
1595,2024-06-30,1593,debito
1596,2024-03-22,1420,debito
1597,2024-06-30,4806,debito
1598,2024-06-30,1611,debito
1599,2024-01-15,2696,credito
1600,2024-09-10,4522,debito
1601,2024-01-15,304,credito
1602,2024-03-22,3852,credito
1603,2024-12-01,4256,credito
1604,2024-06-30,3982,credito
1605,2024-12-01,1304,credito
1606,2024-01-15,4023,debito
1607,2024-12-01,1057,credito
1608,2024-12-01,1905,credito
1609,2024-06-30,550,debito
1610,2024-03-22,2376,debito
1611,2024-12-01,3749,debito
1612,2024-09-10,1692,credito
1613,2024-12-01,4290,debito
1614,2024-06-30,3356,debito
1615,2024-09-10,3128,credito
1616,2024-06-30,2925,credito
1617,2024-09-10,4695,debito
1618,2024-09-10,3504,credito
1619,2024-09-10,3493,debito
1620,2024-12-01,805,debito
1621,2024-09-10,4403,credito
1622,2024-12-01,3178,debito
1623,2024-06-30,3495,debito
1624,2024-12-01,1221,debito
1625,2024-09-10,2471,credito
1626,2024-06-30,4894,credito
1627,2024-09-10,1939,debito
1628,2024-03-22,2251,credito
1629,2024-09-10,1117,credito
1630,2024-09-10,2104,debito
